,track,id,playlist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1133,Perfect - Mike Perry Remix,5AJgjETGRZMlONKiKzYCUy,35oLMiAK4VM2T0ek3PTPIc,0.732,0.756,5.0,-4.309,0.0,0.0324,0.26,0.0,0.13,0.343,113.98,221333.0
1134,Wait - VIP Mix,2ldyZKBfACdhvRunYjizga,35oLMiAK4VM2T0ek3PTPIc,0.674,0.662,11.0,-7.781,1.0,0.0433,0.0139,0.0,0.0762,0.487,115.007,225391.0
1135,Rendezvous,0ez8HT7qqmwMd9wY7PUAuW,35oLMiAK4VM2T0ek3PTPIc,0.679,0.744,1.0,-3.879,1.0,0.0305,0.446,3.42e-06,0.0834,0.523,117.994,191186.0
1136,All Night - Ley DJ Remix,6PKQjJUpuODWC2XNA0Py8p,35oLMiAK4VM2T0ek3PTPIc,0.701,0.655,7.0,-5.838,1.0,0.0876,0.00323,0.00149,0.136,0.779,123.011,238049.0
1137,Lovesick (feat. Liza Owen),6JRJbyOIVV70SFzNCvH9xX,35oLMiAK4VM2T0ek3PTPIc,0.705,0.695,6.0,-4.616,1.0,0.0327,0.0697,0.0,0.234,0.678,106.031,172127.0
1138,Alive (The Edge),7KjZtxdvksZZx3g7cm7TBa,35oLMiAK4VM2T0ek3PTPIc,0.64,0.738,0.0,-5.812,1.0,0.0318,0.428,5.53e-06,0.196,0.456,120.126,193500.0
1139,Out of My Mind,0VVI9NrUp2dN6rL78r4Ov1,35oLMiAK4VM2T0ek3PTPIc,0.627,0.734,7.0,-6.35,0.0,0.051,0.0151,0.0,0.14,0.343,104.979,173714.0
1140,Wishing Well,3a4UuAErF1VMAkwqzkc1tj,35oLMiAK4VM2T0ek3PTPIc,0.698,0.653,9.0,-6.365,1.0,0.0521,0.424,0.0,0.321,0.381,100.976,186610.0
1141,Rather Do,38M1s7pd71DYqOFq1NX8uI,35oLMiAK4VM2T0ek3PTPIc,0.737,0.568,6.0,-11.97,1.0,0.0358,0.0158,0.0128,0.11,0.627,121.997,181057.0
1142,Body,3ad6Mqi1a5VDAJGRd5m4JJ,5U2MYFAcQ3yT7XbHYgGPmb,0.752,0.764,1.0,-4.399,1.0,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216.0
1143,I'm The One - Tyron Hapi Remix,7mtmJ3VCRAerqduUQnrR4r,35oLMiAK4VM2T0ek3PTPIc,0.706,0.611,8.0,-5.613,1.0,0.0386,0.0797,0.0,0.102,0.236,100.102,158118.0
1144,Queen,6XLeFaq4bTg8MoBfplAIzj,35oLMiAK4VM2T0ek3PTPIc,0.739,0.465,2.0,-8.691,1.0,0.0404,0.505,0.669,0.104,0.271,123.067,241951.0
1145,Willst du - Radio Mix,2LkUiZy08G0PAOzvRQ3oxY,35oLMiAK4VM2T0ek3PTPIc,0.639,0.669,11.0,-6.859,1.0,0.0297,0.037,0.00123,0.149,0.684,123.933,190645.0
1146,Happiest Man on Earth,3vIXQxRqhvYZ7JeInletmE,35oLMiAK4VM2T0ek3PTPIc,0.635,0.799,8.0,-6.628,0.0,0.0418,0.311,6.52e-05,0.245,0.836,120.02,241440.0
1147,Are You With Me,39QlSLkqq5shnpAXchT9sI,35oLMiAK4VM2T0ek3PTPIc,0.763,0.608,5.0,-8.1,0.0,0.035,0.262,2.5e-05,0.12,0.394,121.02,138013.0
1148,Young Souls - Dim Sum Remix,3UDFQnecV852LUJAtQFLkz,35oLMiAK4VM2T0ek3PTPIc,0.663,0.748,8.0,-5.136,0.0,0.18,0.00416,0.0,0.128,0.308,105.94,203427.0
1149,Nobody Compares To You - BUNT. Remix,44v6o8vVGbunbd4NZJ3XwA,35oLMiAK4VM2T0ek3PTPIc,0.457,0.886,2.0,-2.472,1.0,0.0561,0.0448,0.0,0.793,0.409,123.743,206129.0
1150,Sexual - Oliver Nelson Remix / Radio Edit,7JVgEKDdkbu5BCsihB6ksX,35oLMiAK4VM2T0ek3PTPIc,0.732,0.872,2.0,-4.79,1.0,0.0556,0.0228,0.000244,0.105,0.923,111.986,201130.0
1151,Skin & Bone,4cTnqJBXLuaqonhtPo3Fv6,35oLMiAK4VM2T0ek3PTPIc,0.582,0.732,10.0,-7.091,1.0,0.0457,0.0967,0.0,0.186,0.14,94.049,195888.0
1152,I See You (feat. Billy Raffoul),47qfITM2NpOAi56emqHdJE,35oLMiAK4VM2T0ek3PTPIc,0.68,0.513,4.0,-9.914,0.0,0.0365,0.483,7.05e-05,0.101,0.272,106.953,228773.0
1153,Safety - On June Remix,1waX1HHzae5HDdOVEelbIL,35oLMiAK4VM2T0ek3PTPIc,0.561,0.838,8.0,-4.843,0.0,0.0399,0.116,0.0,0.0813,0.363,119.859,174000.0
1154,The Middle,2ARqIya5NAuvFVHSN3bL0m,35oLMiAK4VM2T0ek3PTPIc,0.748,0.652,7.0,-3.02,1.0,0.058,0.208,0.0,0.128,0.431,106.914,184732.0
1155,Who's to Blame,19MNcIDsMYazIRF3j0zKUH,35oLMiAK4VM2T0ek3PTPIc,0.656,0.705,1.0,-6.248,0.0,0.0326,0.173,8.26e-06,0.128,0.251,124.022,165121.0
1156,Put It On For Me,1D49EKiQmtcyEaq0uX2WNE,35oLMiAK4VM2T0ek3PTPIc,0.727,0.681,7.0,-5.22,0.0,0.112,0.564,0.0,0.24,0.422,105.032,203000.0
1157,Troubled (feat. Deb's Daughter),1P1cqHF1QS4HR194MruFTy,35oLMiAK4VM2T0ek3PTPIc,0.62,0.75,11.0,-5.77,1.0,0.0407,0.148,0.0,0.155,0.632,109.986,207273.0
1158,Does It Matter,7FxidSR6IoL3qMRXxFJ8pd,35oLMiAK4VM2T0ek3PTPIc,0.728,0.756,10.0,-6.167,0.0,0.0581,0.0158,0.0,0.11,0.292,126.02,208016.0
1159,Kids in Love (feat. The Night Game) - The Him Remix,0zhBS3T33cnJUwfoOEmlCL,35oLMiAK4VM2T0ek3PTPIc,0.532,0.723,0.0,-4.691,1.0,0.0449,0.104,9.28e-06,0.114,0.181,125.071,195920.0
1160,Rocksteady,7lBgfmFIVcvh48RiWxTNxU,35oLMiAK4VM2T0ek3PTPIc,0.397,0.64,11.0,-5.824,1.0,0.0432,0.212,0.0,0.109,0.396,81.374,195657.0
1161,Save Myself,7AOpn3qT7EOzw3bh4lJh3b,5U2MYFAcQ3yT7XbHYgGPmb,0.568,0.771,8.0,-3.039,1.0,0.0302,0.28,0.0,0.164,0.462,112.039,186574.0
1162,While We’re Dreaming,1IwQYbDyEu6OphzteSo8vi,5U2MYFAcQ3yT7XbHYgGPmb,0.585,0.668,7.0,-4.415,1.0,0.12,0.238,0.0,0.0927,0.263,127.829,194804.0
1163,Island in the Sun,79iXIJKvBF0kI8aKZq78PB,35oLMiAK4VM2T0ek3PTPIc,0.805,0.615,5.0,-8.109,0.0,0.123,0.289,0.524,0.11,0.429,123.95,236447.0
1164,Never Gonna Let You,6lZ28wUoaYML5VeeRoyvg5,35oLMiAK4VM2T0ek3PTPIc,0.634,0.705,7.0,-5.699,0.0,0.108,0.162,0.0,0.316,0.486,97.018,197659.0
1165,OK - Ofenbach Remix,1iPWXMClLL4AZtBuMD0lh3,35oLMiAK4VM2T0ek3PTPIc,0.779,0.763,7.0,-6.539,0.0,0.0464,0.129,1.33e-06,0.244,0.503,123.012,184013.0
1166,Honolulu (feat. Matluck),6IBkOZtNexE10pHwhz9HLi,35oLMiAK4VM2T0ek3PTPIc,0.703,0.744,4.0,-5.863,1.0,0.0496,0.164,0.000638,0.205,0.638,119.979,172884.0
1167,The Best Thing,27YF7hC1SWMnGDaH8kMXJj,35oLMiAK4VM2T0ek3PTPIc,0.579,0.712,6.0,-6.388,0.0,0.0456,0.047,0.0,0.235,0.226,123.914,183397.0
1168,Pumped Up,6lFbdi743kgerMZDjSqbuA,35oLMiAK4VM2T0ek3PTPIc,0.732,0.734,0.0,-6.423,1.0,0.107,0.00719,1.49e-05,0.34,0.643,123.033,177073.0
1169,Losing You (feat. Mougleta),4ep7JyMkr4IYToGKW2lGgX,35oLMiAK4VM2T0ek3PTPIc,0.616,0.728,6.0,-7.411,0.0,0.0668,0.248,0.0,0.114,0.489,99.987,168000.0
1170,Remind Me to Forget,5sIx4BlfYGuZeSLF40N9GH,35oLMiAK4VM2T0ek3PTPIc,0.685,0.508,0.0,-6.4,1.0,0.0987,0.193,0.0,0.139,0.315,99.063,217287.0
1171,Skyline - Alex Schulz Remix,1PolzVQFmyAl6Q4jTzbofW,35oLMiAK4VM2T0ek3PTPIc,0.619,0.577,8.0,-8.748,0.0,0.0255,0.589,2.17e-06,0.117,0.349,108.007,213412.0
1172,Drink About,2GGGm4MLQynB3I4E4ycIYC,35oLMiAK4VM2T0ek3PTPIc,0.624,0.745,6.0,-2.936,1.0,0.0628,0.144,0.0,0.257,0.493,99.971,182265.0
1173,Down For Anything (feat. KARRA),70PyisfzhtmhGRfDvXGsxq,35oLMiAK4VM2T0ek3PTPIc,0.759,0.911,1.0,-3.161,0.0,0.0497,0.0548,0.0,0.285,0.554,119.961,153905.0
1174,Don't Worry - Radio Edit,4vxjYgy7DNCWmlyyAmk3m5,35oLMiAK4VM2T0ek3PTPIc,0.431,0.806,11.0,-4.788,0.0,0.0374,0.197,6.89e-06,0.348,0.146,114.057,190278.0
1175,Melody (feat. James Blunt),6EQWutFZaKDSyy8bkIREU1,35oLMiAK4VM2T0ek3PTPIc,0.618,0.659,0.0,-8.477,1.0,0.0504,0.12,0.0,0.454,0.334,120.089,149009.0
1176,California,2i1e4VbiH770F8dD3sG3jH,35oLMiAK4VM2T0ek3PTPIc,0.604,0.732,7.0,-3.966,1.0,0.0536,0.0215,0.0,0.402,0.619,119.945,169158.0
1177,No Lie - Eduardo Versati Remix,38x7ImVMk8wqHPPcYl5KLs,35oLMiAK4VM2T0ek3PTPIc,0.725,0.67,9.0,-8.036,0.0,0.0529,0.0469,6.67e-06,0.515,0.629,102.009,260006.0
1178,To Rome,7h4MQ25q1TggJQhTk4tO6i,35oLMiAK4VM2T0ek3PTPIc,0.767,0.758,9.0,-5.092,1.0,0.0324,0.106,0.0,0.117,0.495,109.032,163175.0
1179,Chasing Fire - Robin Schulz Remix,3gDEo3OPNyAs1jMwSebE24,35oLMiAK4VM2T0ek3PTPIc,0.607,0.717,5.0,-5.771,1.0,0.0634,0.0067,0.00132,0.256,0.376,125.956,217679.0
1180,Dive With Me,1NldMriIXmMdChqZtHCGbW,35oLMiAK4VM2T0ek3PTPIc,0.68,0.541,2.0,-5.909,1.0,0.032,0.341,1.02e-06,0.23,0.447,97.005,220433.0
1181,Tears In Your Eyes,6nIzjOlcMmk7ITm7FVbLA5,35oLMiAK4VM2T0ek3PTPIc,0.638,0.773,11.0,-5.849,0.0,0.0795,0.0469,0.000172,0.313,0.353,119.984,215125.0
1182,ILLUSION,4HSzcsNFbjlzvjYOaVteju,35oLMiAK4VM2T0ek3PTPIc,0.631,0.655,8.0,-5.482,1.0,0.053,0.268,0.0,0.111,0.428,113.934,203314.0
1183,Loco,4XuyZplbQFeyqnOybpcyyy,35oLMiAK4VM2T0ek3PTPIc,0.757,0.802,6.0,-4.826,1.0,0.0604,0.182,0.00126,0.107,0.567,106.031,176613.0
1184,Real You,7ghhz2K35cFu392WackScU,35oLMiAK4VM2T0ek3PTPIc,0.601,0.71,6.0,-7.709,0.0,0.0455,0.00511,0.00135,0.12,0.296,121.972,194914.0
1185,Permanent - Sam Feldt Remix,28WJb0ZNVvOL7AMVx1e9zP,5U2MYFAcQ3yT7XbHYgGPmb,0.686,0.804,0.0,-6.488,1.0,0.0458,0.0172,0.0,0.295,0.362,125.012,210000.0
1186,Higher,3ts4A8KVK626orwBDyLjDO,35oLMiAK4VM2T0ek3PTPIc,0.806,0.451,7.0,-7.098,1.0,0.0484,0.644,0.0,0.148,0.688,100.066,178800.0
1187,Remind Me to Forget - Hook N Sling Remix,0moiDyNUOMJ2G4TBajXfT4,35oLMiAK4VM2T0ek3PTPIc,0.712,0.792,0.0,-4.22,1.0,0.0366,0.012,0.000282,0.285,0.621,105.002,217133.0
1188,Lullaby - Martin Jensen Remix,23Erqvhz52EvChzThBh3mj,5U2MYFAcQ3yT7XbHYgGPmb,0.703,0.633,5.0,-5.945,0.0,0.0782,0.0262,0.0,0.0663,0.499,126.036,179392.0
1189,Vienna By The Sea (feat. Mat Kearney),67ahzI9N7vL2eDZadQcDz5,35oLMiAK4VM2T0ek3PTPIc,0.571,0.635,9.0,-10.153,0.0,0.0658,0.842,0.151,0.0862,0.216,120.098,239687.0
1190,Rise,7HXBG0W8gFJwHUh5mVF9tf,35oLMiAK4VM2T0ek3PTPIc,0.689,0.612,6.0,-6.014,1.0,0.0387,0.228,7.77e-06,0.368,0.461,122.076,193018.0
1191,Nevermind,63SevszngYpZOwf63o61K4,35oLMiAK4VM2T0ek3PTPIc,0.6,0.688,5.0,-8.339,0.0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,156600.0
1192,Shotgun - KVR Remix,2W4dm4TWpjq6WHVXcPINBl,35oLMiAK4VM2T0ek3PTPIc,0.711,0.727,2.0,-5.581,0.0,0.0375,0.014,0.0,0.474,0.382,111.994,177097.0
1193,Bring the Love,7KoaiLVLAnH4vqGKu1dT7y,35oLMiAK4VM2T0ek3PTPIc,0.792,0.706,5.0,-6.282,0.0,0.226,0.0148,0.0168,0.134,0.708,125.98,187143.0
1194,Grow Up,5I1K6LJMvIdV5kpHS8tMkr,35oLMiAK4VM2T0ek3PTPIc,0.823,0.7,11.0,-6.588,0.0,0.077,0.0733,6.3e-05,0.685,0.537,123.05,169837.0
1195,Born To Be Yours,0kHyKhJMukHEPfeh8s7rdM,35oLMiAK4VM2T0ek3PTPIc,0.688,0.688,3.0,-5.84,1.0,0.0357,0.3,0.0,0.0982,0.451,114.011,193321.0
1196,Nice To Meet You,6nj15YcIrPTfHAejsDGRY4,35oLMiAK4VM2T0ek3PTPIc,0.704,0.718,4.0,-5.478,0.0,0.0496,0.0641,0.0,0.22,0.37,126.021,179876.0
1197,Where's My Love - Sam Feldt Edit,5eeWYGsvtFUVhevc00GsIB,35oLMiAK4VM2T0ek3PTPIc,0.699,0.633,0.0,-7.977,0.0,0.0413,0.0129,0.00257,0.115,0.46,117.966,209519.0
1198,Flowers - Seizo Remix,1RwEChR09Iuz30qPuAiLPS,35oLMiAK4VM2T0ek3PTPIc,0.777,0.648,6.0,-4.975,1.0,0.0364,0.0302,0.0,0.14,0.789,120.957,189163.0
1199,Life,6g8cNAhS1XvIQAw8E1F8pU,35oLMiAK4VM2T0ek3PTPIc,0.696,0.707,9.0,-5.732,1.0,0.0768,0.54,2.44e-06,0.154,0.612,114.974,161739.0
1200,Ocean (feat. Khalid),3nc420PXjTdBV5TN0gCFkS,35oLMiAK4VM2T0ek3PTPIc,0.506,0.693,0.0,-7.265,0.0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,216420.0
1201,Be Cool,51RtdCbXnBFGz1gvQIj9cA,35oLMiAK4VM2T0ek3PTPIc,0.73,0.849,1.0,-3.263,1.0,0.0507,0.206,8.53e-06,0.0773,0.653,98.014,209920.0
1202,Take Back My Love,00Stc8QjgGa3RUtOGnXqJr,35oLMiAK4VM2T0ek3PTPIc,0.803,0.812,5.0,-4.379,1.0,0.0503,0.132,3.3e-06,0.19,0.528,108.011,147778.0
1203,World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],0VdwHBLCTSdrTJFIjWOsEC,35oLMiAK4VM2T0ek3PTPIc,0.604,0.894,11.0,-3.796,1.0,0.199,0.0829,0.000564,0.201,0.669,122.884,172073.0
1204,Happy Now,14sOS5L36385FJ3OL8hew4,35oLMiAK4VM2T0ek3PTPIc,0.693,0.575,9.0,-6.998,1.0,0.0801,0.374,0.0,0.252,0.492,117.999,211362.0
1205,I'm Feeling for You,1WvqwdGrahXC4nhBwhNsdn,35oLMiAK4VM2T0ek3PTPIc,0.703,0.654,0.0,-6.106,1.0,0.0357,0.34,0.0,0.0842,0.34,119.059,169554.0
1206,Saturday Sun - Ryan Riback Remix,7rIAowWipJIt8QVVnNdtLg,35oLMiAK4VM2T0ek3PTPIc,0.587,0.705,5.0,-6.078,0.0,0.0589,0.0409,0.0,0.0784,0.532,99.867,187600.0
1207,Freaking Out,5boqkVlc0CWhfTjksnpc1X,35oLMiAK4VM2T0ek3PTPIc,0.661,0.684,6.0,-6.611,1.0,0.0512,0.121,0.00503,0.157,0.371,125.06,199635.0
1208,Le chant des sirènes,0gSvEcIBXqiYqomjp6hKHj,35oLMiAK4VM2T0ek3PTPIc,0.73,0.474,7.0,-9.537,1.0,0.0351,0.669,2.85e-05,0.099,0.625,123.895,178987.0
1209,We Can Do Better - NEW_ID Remix,4ILIgkg0k5NIul7usu8S2H,35oLMiAK4VM2T0ek3PTPIc,0.705,0.853,8.0,-5.232,1.0,0.047,0.207,0.000153,0.183,0.654,107.005,183500.0
1210,Fireflies,23E5DWUJawCAQXX77PjJwm,35oLMiAK4VM2T0ek3PTPIc,0.676,0.762,3.0,-6.703,1.0,0.0476,0.27,0.0,0.136,0.302,116.968,151923.0
1211,More Than I Do,0ttdPyGTWTdp1SNB5Sf7so,35oLMiAK4VM2T0ek3PTPIc,0.724,0.838,8.0,-4.302,1.0,0.102,0.0384,0.0,0.0724,0.444,113.048,200614.0
1212,I Miss U,0wsflw6A3Qrbrl3YbWK8tx,35oLMiAK4VM2T0ek3PTPIc,0.59,0.697,4.0,-5.915,0.0,0.0388,0.00902,0.0,0.108,0.212,94.967,196812.0
1213,Here to Love You,6esLMv3uuSmQ1nw2wQnqgA,35oLMiAK4VM2T0ek3PTPIc,0.591,0.574,6.0,-7.553,0.0,0.072,0.246,0.0,0.216,0.404,102.985,206485.0
1214,Too Much To Ask - Cedric Gervais Remix,40w0YKelB1rs5JlrHN5wVi,35oLMiAK4VM2T0ek3PTPIc,0.56,0.725,0.0,-6.555,1.0,0.0321,0.0261,0.0,0.177,0.286,96.041,182883.0
1215,Take Back My Love - Sunset Mix,4BfqLRDd732GwMhgDhF6xp,35oLMiAK4VM2T0ek3PTPIc,0.772,0.732,5.0,-6.334,1.0,0.159,0.117,0.0,0.369,0.411,108.02,128203.0
1216,Shape of You,5ZiGdWZvv9kaWw1UFcmDur,35oLMiAK4VM2T0ek3PTPIc,0.596,0.39,11.0,-9.708,0.0,0.225,0.596,0.000368,0.487,0.652,176.0,225682.0
1217,Let It Be Me (feat. Ava Max),2F83FxNVkK6PPMHuYnwyVc,35oLMiAK4VM2T0ek3PTPIc,0.743,0.529,7.0,-6.187,0.0,0.0505,0.128,0.0,0.181,0.438,102.048,172933.0
1218,Somebody,6iMoJ3UdrO2ZjzzcaN8Eom,35oLMiAK4VM2T0ek3PTPIc,0.679,0.849,0.0,-3.841,1.0,0.0649,0.0916,0.0,0.121,0.683,100.095,238667.0
1219,Dancing in the Moonlight (feat. NEIMY),5ow0sNF1zSqp71Ix5jEXWU,35oLMiAK4VM2T0ek3PTPIc,0.659,0.617,11.0,-5.862,0.0,0.0649,0.27,0.0,0.187,0.187,119.858,164010.0
1220,You Deserve Better - Andrelli Remix,0JumfyG7GUshFjxouEXwhw,35oLMiAK4VM2T0ek3PTPIc,0.685,0.712,6.0,-4.302,0.0,0.0894,0.334,1.1e-06,0.047,0.483,114.989,196493.0
1221,High Hopes - White Panda Remix,1wR8ATQr0sxSfp6jGJ5Oe6,35oLMiAK4VM2T0ek3PTPIc,0.569,0.745,5.0,-6.081,1.0,0.208,0.135,0.0,0.462,0.711,171.88,176344.0
1222,Say You Won't Let Go - Luca Schreiner Remix,720IIHD0NvNfDURgWSB3rP,35oLMiAK4VM2T0ek3PTPIc,0.764,0.809,10.0,-4.256,1.0,0.111,0.125,2.02e-06,0.0678,0.586,105.002,204707.0
1223,Woke up in Bangkok,3x63A5hq4vldKE8hWIi1tE,35oLMiAK4VM2T0ek3PTPIc,0.776,0.692,7.0,-6.426,1.0,0.039,0.204,0.00114,0.165,0.38,120.0,169106.0
1224,Summer on You,07ipXN6CNTw34qwSYePKpg,35oLMiAK4VM2T0ek3PTPIc,0.811,0.447,4.0,-6.55,1.0,0.0414,0.636,0.0,0.462,0.694,99.995,205792.0
1225,Only Thing We Know,77YLeSEI8unMbZVWNUqioQ,35oLMiAK4VM2T0ek3PTPIc,0.862,0.703,4.0,-5.318,0.0,0.0976,0.152,1.12e-05,0.0499,0.591,119.979,173387.0
1226,Saturday Nights,5kfNriitmkNE8mUbZ7gbq8,35oLMiAK4VM2T0ek3PTPIc,0.551,0.44,10.0,-8.559,1.0,0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667.0
1227,Survive,60nV8MWOEnAalMOm1Fgoua,5U2MYFAcQ3yT7XbHYgGPmb,0.564,0.883,10.0,-5.281,1.0,0.0754,0.291,6.48e-05,0.405,0.202,117.979,272558.0
1228,Lift Me Up (feat. Nick Schilder),5VGXAHV8FfkCPcnDh7VENd,35oLMiAK4VM2T0ek3PTPIc,0.735,0.664,5.0,-7.367,1.0,0.029,0.24,4.36e-06,0.157,0.265,123.977,192720.0
1229,Fading,2RP8Svo0pMwZXnVcmOffDw,35oLMiAK4VM2T0ek3PTPIc,0.734,0.76,11.0,-5.267,0.0,0.0415,0.0232,0.0,0.127,0.685,122.072,207013.0
1230,Nothin' On You,2YbfP1LB7yoKpLyVWKQl57,35oLMiAK4VM2T0ek3PTPIc,0.781,0.756,10.0,-5.813,1.0,0.0482,0.104,2.68e-06,0.0578,0.541,114.992,163827.0
1231,Somebody I'm Not,6KvDt4879wHMzzY3aQljNr,35oLMiAK4VM2T0ek3PTPIc,0.718,0.725,9.0,-5.409,1.0,0.0519,0.153,0.0,0.32,0.65,100.044,167727.0
1232,Speechless (feat. Erika Sirola),1rCcsYnmqbMYdkG7kS9GC5,35oLMiAK4VM2T0ek3PTPIc,0.574,0.728,1.0,-4.777,1.0,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,214942.0
1233,Gimme What I Want,4W35hANv0JfAup7K3TH2lN,35oLMiAK4VM2T0ek3PTPIc,0.711,0.655,7.0,-6.398,1.0,0.0344,0.339,0.0,0.128,0.386,124.988,167040.0
1234,THE SHIT,14gdcYmHyORy3ZnvLwZzRV,35oLMiAK4VM2T0ek3PTPIc,0.652,0.7,11.0,-6.854,1.0,0.103,0.174,0.0,0.191,0.744,160.055,196125.0
1235,Nothing On Us,3PTMcrpi5tbHzc8xxOZ8lG,5U2MYFAcQ3yT7XbHYgGPmb,0.605,0.733,2.0,-4.684,1.0,0.0616,0.124,0.0,0.0786,0.489,125.029,161520.0
1236,Ironic,2DP4WDKOpfTXFOxhDRbCFC,35oLMiAK4VM2T0ek3PTPIc,0.737,0.81,7.0,-4.728,1.0,0.0511,0.408,0.00011,0.0908,0.542,99.95,136831.0
1237,Electricity (with Dua Lipa),5N4erncE7kuUccm7zEmwzk,35oLMiAK4VM2T0ek3PTPIc,0.588,0.67,0.0,-6.439,1.0,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173.0
1238,Look At You,4s0wpxQ7QTjlKJJXsTqlUf,35oLMiAK4VM2T0ek3PTPIc,0.892,0.702,8.0,-6.367,0.0,0.0654,0.0409,1.13e-06,0.11,0.571,123.051,140493.0
1239,Down By The River (feat. Emy Perez),2rBq9rceYqbr4YIqbSLhNg,35oLMiAK4VM2T0ek3PTPIc,0.828,0.681,7.0,-4.905,1.0,0.0441,0.0341,7.12e-05,0.418,0.603,113.969,140132.0
1240,2002 - Jay Pryor Remix,0KURlSvVShmFDbw1oum9QS,35oLMiAK4VM2T0ek3PTPIc,0.759,0.868,4.0,-4.269,1.0,0.0486,0.131,1.87e-05,0.226,0.704,117.953,183078.0
1241,Go with the Flow,3kMeE1blR28hmamxMvBQTQ,35oLMiAK4VM2T0ek3PTPIc,0.724,0.901,11.0,-4.383,1.0,0.0763,0.133,0.000571,0.11,0.695,120.016,176625.0
1242,I Was Wrong,3a2MbZSw3NGRWHqsCJ4iQj,35oLMiAK4VM2T0ek3PTPIc,0.824,0.502,6.0,-9.38,1.0,0.0349,0.196,0.0559,0.105,0.563,118.006,217293.0
1243,Hold My Girl - Martin Jensen Remix,4jin3VK3FfPc7l3LFLxt0e,35oLMiAK4VM2T0ek3PTPIc,0.638,0.667,10.0,-5.63,1.0,0.0528,0.327,1.27e-05,0.27,0.338,123.955,185345.0
1244,Whenever (feat. Conor Maynard),3DGar7krWlmrXRFHBcQF6z,35oLMiAK4VM2T0ek3PTPIc,0.734,0.765,7.0,-5.562,1.0,0.0621,0.151,0.0,0.231,0.518,109.989,163636.0
1245,We Don't Talk Anymore - Lash Remix,2jy52cRVmrI6oX3CAzib9n,35oLMiAK4VM2T0ek3PTPIc,0.723,0.778,1.0,-5.896,0.0,0.114,0.0382,5.36e-06,0.144,0.408,110.086,201000.0
1246,Keep My Head Afloat,2XbcltKrNtMSdVjaoFYVfO,35oLMiAK4VM2T0ek3PTPIc,0.805,0.544,7.0,-8.034,1.0,0.121,0.0228,2.37e-05,0.049,0.83,108.124,206947.0
1247,Don't Speak,14JpNHRsVrYoxHU7kecJq9,35oLMiAK4VM2T0ek3PTPIc,0.639,0.523,11.0,-7.943,0.0,0.102,0.601,0.0,0.128,0.363,111.902,204800.0
1248,Let You Go,3MdXljQymY43YwHw1N0lOd,35oLMiAK4VM2T0ek3PTPIc,0.755,0.768,10.0,-5.57,1.0,0.0392,0.166,0.00417,0.354,0.427,114.011,181069.0
1249,Cool Again,7tDqtZnEQcgAE92mEMtgnF,35oLMiAK4VM2T0ek3PTPIc,0.774,0.45,11.0,-6.86,1.0,0.0896,0.443,3.28e-05,0.127,0.648,90.055,191935.0
1250,We Can't Give Up,4NTIWwK8JkTHV5tgR8IqtZ,35oLMiAK4VM2T0ek3PTPIc,0.799,0.772,8.0,-4.625,1.0,0.063,0.32,0.00474,0.167,0.427,122.989,158171.0
1251,Praise You,4Tq6vGhVNFpkHc77IH7w4V,5U2MYFAcQ3yT7XbHYgGPmb,0.704,0.638,6.0,-6.704,1.0,0.0331,0.121,0.0034,0.12,0.195,125.1,192000.0
1252,I Feel Good Love,2v0evav5ma8SpBFfuvmnrW,35oLMiAK4VM2T0ek3PTPIc,0.82,0.736,0.0,-9.179,1.0,0.0344,0.163,0.00102,0.0565,0.787,117.989,248051.0
1253,All For Love - Luca Schreiner Remix,6dzyIO2KpLofsypXbLGOWw,35oLMiAK4VM2T0ek3PTPIc,0.655,0.718,7.0,-6.536,1.0,0.0518,0.00801,0.0,0.0603,0.358,125.045,178560.0
1254,Strangers,5CXmbqFE0mRXOYXgEze8q3,35oLMiAK4VM2T0ek3PTPIc,0.718,0.594,11.0,-4.96,1.0,0.0782,0.195,0.0,0.422,0.534,124.209,167706.0
1255,Knockin' on Heaven's Door,1rtiojgfQ1u7TEGnJkxg5B,35oLMiAK4VM2T0ek3PTPIc,0.721,0.619,2.0,-7.77,0.0,0.202,0.0225,0.000351,0.184,0.896,115.996,190517.0
1256,Someone You Loved - Madism Radio Mix,1FaMsrYFdk914HDLQar1tz,35oLMiAK4VM2T0ek3PTPIc,0.713,0.638,1.0,-4.666,1.0,0.0424,0.519,0.0,0.184,0.365,119.842,157172.0
1257,Polaroid,1wsLHgXJ4SKIfd5ePSX1hD,35oLMiAK4VM2T0ek3PTPIc,0.652,0.897,7.0,-4.481,0.0,0.036,0.293,0.0,0.0722,0.475,114.033,193377.0
1258,Nobody,2qfEcCkEo5NscA9GL7ER72,35oLMiAK4VM2T0ek3PTPIc,0.673,0.687,6.0,-5.295,0.0,0.0623,0.269,0.0,0.181,0.524,96.964,211040.0
